,negative,text
17553,-1,ダイソーでブラック30枚入りのマスク買ったんだけど、中国製だと聞いて確認したらマジだった。ドラッグストアで買ったのも確認したら中国製だった。見なかった知らなかったことにしておこう。
17562,-1,うわぁ、ごそっとフォロワーさん減ってる
17564,-1,3月3日が終わるひな祭りなのにバタバタしててちらし寿しも食べれなかったしひなあられも食べれなかった。数年ぶりにお雛さんだしたのに残念。
17565,-1,ひな祭り前に買ったひなあられが行方不明探しても探しても見つからない食べてないのにどこに行ったんだ
17567,-2,その場系全然当たんないなぁ大量当選も当たんない
17568,-1,ファミチキ外れた
17570,-1,今日も外れたーーーーー！ファミチキーーーーー！
17573,-1,今日はハンバーグミンチ捏ねても捏ねても柔らかすぎる。油が多いミンチだったのかな。食べられたらまぁいいか。たまに、あるんだよなぁこういうこと
17575,-1,ジムビーム当たんないなぁ
17576,-1,パン生地全然膨らまない、発酵してない。ミスった。どうしたらいいんだー、捏ねなおして今からオーブンの発酵機能使ったら発酵するかなー。マジどうしよう。
17580,-1,結局ジムビーム当たらなかった、残念。
17586,-1,DMこなーい
17589,-1,ポッキーはずれた仕方ないね...。
17590,-2,コロナがジワジワ増えてきてて怖い
17607,-1,原付の税金払ってきたずっと1200円だと思ってたのに、見たら2000円でビックリ。なんで、1200円だと思ってたんだろう？去年も2000円だったはずなのに...
17615,-1,ここ1か月、何も当たってない...大量当選も当たらない...Lチキさーん、お願いしまーす！
17616,-1,地震多いなぁ
17617,-2,大量当選に全然当たらない何回も当たってる人もいるみたいなのになんでー
17618,-2,あれ？今日ペプシから返信きてない遅れるのはいつものことだけど、今日は遅いなもう届かないかな
17619,-1,ペプシの返信きた、負けたけど今日は遅かったな
17620,-1,水触る手がシワシワ手がカサカサ
17623,-2,はがき懸賞が全然当たらないから、切手代がもったいなく感じてきた。
17624,-2,今使ってるパソコン、動くんだけど壊れてる
17625,-1,夜になるとおなか空く(すでに夜ご飯食べた)
17642,-1,腹痛あたった
17643,-2,パソコン重い
17645,-1,メロン食べたら喉がはしかくなった。好きなのに...。
17648,-1,やばい、太ったかも食べちゃダメって思うけど、食べちゃうんだよな今もピザパン食べたくてうずうずしてるそして多分食べる
17649,-2,パソコンがどんどんこわれてくひらがなとカタカナとローマジしかへんかんできなくなったこれ、なおせるのかなgoogleせんせいおしえてー
17650,-1,ジメジメムシムシスル
17651,-1,かんじへんかんできないとやっぱふべんだなんとかなおさないとよみにくーい
17652,-2,お米もらいに来たけど、めっちゃ忙しそうで気まずい。帰りたい。
17653,-2,気まずい、どうしよう声かけた、帰れないいつまで待てば...放置、どうしよう帰りたい
17656,-1,コロナ濃厚接触者アプリCOCOA、検索してもヒットしないし、やっと見つけたと思ったらアプリ名にCOCOAが入っていないし、そもそもiOSが古くてインストールできないし...。
17657,-1,iPhone6はiOS13.5にできないからCOCOA使えない。
17659,-1,大量当選の懸賞、あきらかにアカウント作ったときよりも当たる確率が悪くなってる...。参加人数増えたのかな？当たってほしいな。
17660,-1,美味しい物が食べたいコンビニエンスストア行きたいでも、面倒くさい
17662,-1,朝応募したら当たるかも！？とおもってやってみたけど当たらないかぁ...ファミチキ...。
17664,-1,あつい、ムシムシする
17665,-1,今日も暑いムシムシする湿度高そう
17666,-2,ヤベー汗かきすぎて冷えのぼせした腹痛い
17667,-2,最近Twitter懸賞全然当たらんメッセージ確認したら最後に当たったの4月14日だった
17669,-2,はぁ、暑い！蜂さんいっぱい蜂の巣にスプレーかけただけではダメなのか？落とすの怖いんだけど......
17674,-1,モンテールむずかしい方の最後のナゾが分からん
17679,-1,今日はお星さまが見えなさそうです七夕だから見たかったです
17682,-1,おにぎり握ったら手がヒリヒリして痛い
17686,-1,サンマ1匹5980円...買えない...
17692,-1,暑い。。。
17693,-1,ネオワイズ彗星見えなかったです。少し雲がありました。星は見えてたから、星と彗星を区別できなかっただけかもしれないです。
17695,-2,コロナ増えてて怖い
17696,-1,gotoキャンペーンやってるみたいだけど、大丈夫なのかな。感染者増えないといいけど...。
17697,-2,めんどくさくて暇
17699,-2,今日もファミチキ当たらんかった最近こういうキャンペーン全然当たらん気がする
17700,-1,ジャガイモの腐った臭い初めて嗅いでオウェってなった袋の中でハエ発生してるし悪臭放ってるしヤバイ管理ぐらいしっかりしてよ、ばーちゃん
17702,-1,LINEで応募する大量当選の懸賞って、みんなどこで情報手に入れてるの？いつもTwitterの投稿で気が付くから参加するの出遅れる
17708,-1,暑い
17709,-1,スタバのギフト700円分もらったんだけど、スタバ行ったことない注文の仕方がわからないホームページでメニュー見たんだけど色々あるしカスタマイズできるみたいなんだけどイマイチよくわからなかった
17710,-1,応募用のバーコードが貯まったらしく、父が代わりにハガキ書いて投函してくれてた。必要事項すべて書いたか聞いたらメールアドレスの記入漏れが発覚。無効にならないといいんだけど...。
17711,-1,おいなりさん作ったら手がおいしそうな匂いになった洗っても落ちない
17713,-1,今日も暑かったエアコン使わないとパソコン壊れそうだから仕方なく使った
17716,-2,もうすぐお盆なのに。。。コロナ嫌だな
17719,-2,なんか今日、いつも以上にパソコン重いような...もっと高スペックのパソコン欲しい
17720,-2,パソコンの画面がいきなり白とマゼンタとシアンの砂嵐？になってビックリした。強制終了して電源入れなおしたら元に戻ったけど、あれはいったい何だったんだろう？やっぱり、壊れかけてるのかな？壊れたら嫌だな、パソコン高いのに！
17721,-2,部屋が暑いとパソコンが重くなるエアコン使うの勿体無いと思いつつ、パソコンのために使う
17722,-1,あついーひまー
17725,-1,公式さんだと判断できる＆欲しいものしか応募しないから、応募する懸賞が少なくなるんだよな...
17726,-2,夏だからなのか、iPhoneが熱くなる去年、バッテリー膨張したから熱くなるのが怖い
17729,-2,iPhoneが指紋認証してくれない汗が原因か？いちいちパスワード打ち込むの面倒なんだけどな。。。
17731,-1,今日も暑い！
17732,-2,腹痛＆激痛久しぶりに蹲って叫んだ冷えのぼせだと思うんだけど、まだ痛い
17733,-2,急性胃腸炎になってお盆の予定全て狂ったあああああ
17734,-2,せっかくお盆なのに。。。美味しい料理食べ損ねた、タイミング悪い
17735,-2,腹痛はほぼ治ったんだけど、熱が残ってるから寝起きがしんどい
17736,-2,1日ボケーとしているから暇だし1日がすごく長い
17738,-2,治ったかなーて思ってたのに、また腹痛いつまで続くんだよはよ治ってー
17739,-2,毎日応募しても全然当たんないな...
17741,-2,食前薬飲むと、何故かお腹いっぱいになる
17742,-1,お腹空いた食べたらまた腹痛なるかな？でも食べたいし。。。どうしよう
17745,-1,やっぱ痛いや
17747,-2,ちょっと外行って動いただけで、また腹痛くなったもー嫌だー！お腹空いた！
17750,-2,エアコンつけてるのにパソコンが熱々エアコンの温度を下げて私が風邪ひくか、このままでパソコンが壊れるか...どっちも嫌だなぁ
17753,-1,大量当選なのに、なんで当たらないんだろう？当たってる人と当たってない人の違いは？1つくらい欲しいなぁ
17756,-2,毎日毎日暑い！畑は草ボーボー
17757,-2,毎日毎日暑くてイヤになるねー畑遠いし、土固くなるし、水やり面倒臭いし
