,3class
18388,0
18389,0
18390,0
18391,-1
18392,0
18393,-1
18394,1
18395,0
18396,0
18397,-1
18398,1
18399,1
18400,0
18401,0
18402,1
18403,-1
18404,0
18405,0
18406,0
18407,0
18408,1
18409,1
18410,1
18411,0
18412,0
18413,0
18414,0
18415,0
18416,0
18417,-1
18418,-1
18419,-1
18420,-1
18421,-1
18422,0
18423,1
18424,-1
18425,-1
18426,-1
18427,-1
18428,-1
18429,-1
18430,0
18431,-1
18432,0
18433,1
18434,-1
18435,0
18436,0
18437,0
18438,0
18439,0
18440,0
18441,0
18442,0
18443,0
18444,0
18445,0
18446,1
18447,1
18448,0
18449,0
18450,0
18451,0
18452,0
18453,0
18454,0
18455,0
18456,1
18457,1
18458,0
18459,-1
18460,0
18461,0
18462,0
18463,0
18464,1
18465,0
18466,1
18467,1
18468,1
18469,0
18470,0
18471,1
18472,1
18473,0
18474,-1
18475,-1
18476,1
18477,0
18478,1
18479,0
18480,0
18481,-1
18482,-1
18483,0
18484,0
18485,0
18486,0
18487,0
18488,1
18489,0
18490,-1
18491,0
18492,0
18493,0
18494,1
18495,0
18496,1
18497,-1
18498,-1
18499,1
18500,0
18501,0
18502,0
18503,1
18504,0
18505,0
18506,0
18507,0
18508,0
18509,0
18510,-1
18511,1
18512,1
18513,1
18514,1
18515,0
18516,1
18517,1
18518,0
18519,0
18520,1
18521,0
18522,0
18523,0
18524,0
18525,0
18526,0
18527,0
18528,0
18529,0
18530,0
18531,0
18532,1
18533,1
18534,1
18535,0
18536,0
18537,0
18538,1
18539,0
18540,0
18541,0
18542,0
18543,1
18544,1
18545,1
18546,0
18547,0
18548,-1
18549,0
18550,0
18551,1
18552,0
18553,1
18554,1
18555,1
18556,0
18557,1
18558,1
18559,0
18560,0
18561,0
18562,0
18563,0
18564,1
18565,-1
18566,0
18567,0
18568,0
18569,-1
18570,0
18571,1
18572,1
18573,0
18574,0
18575,0
18576,0
18577,0
18578,0
18579,0
18580,0
18581,1
18582,1
18583,0
18584,0
18585,1
18586,0
18587,0
18588,0
18589,0
18590,0
18591,0
18592,0
18593,0
18594,0
18595,0
18596,1
18597,1
18598,1
18599,1
18600,0
18601,0
18602,0
18603,0
18604,0
18605,0
18606,1
18607,0
18608,0
18609,0
18610,0
18611,0
18612,0
18613,0
18614,0
18615,0
18616,-1
18617,0
18618,0
18619,1
18620,0
18621,0
18622,1
18623,0
18624,0
18625,0
18626,0
18627,0
18628,0
18629,0
18630,0
18631,0
18632,-1
18633,1
18634,0
18635,1
18636,0
18637,1
18638,-1
18639,0
18640,1
18641,0
18642,0
18643,1
18644,0
18645,-1
18646,-1
18647,-1
18648,-1
18649,0
18650,0
18651,0
18652,-1
18653,0
18654,0
18655,1
18656,1
18657,1
18658,0
18659,1
18660,1
18661,1
18662,1
18663,1
18664,0
18665,1
18666,0
18667,-1
18668,1
18669,1
18670,1
18671,-1
18672,0
18673,0
18674,1
18675,0
18676,1
18677,0
18678,0
18679,0
18680,0
18681,0
18682,0
18683,-1
18684,0
18685,0
18686,0
18687,0
18688,0
18689,0
18690,1
18691,0
18692,0
18693,0
18694,0
18695,0
18696,1
18697,0
18698,0
18699,0
18700,0
18701,0
18702,0
18703,1
18704,0
18705,1
18706,0
18707,0
18708,0
18709,0
18710,0
18711,0
18712,0
18713,0
18714,0
18715,-1
18716,0
18717,1
18718,0
18719,0
18720,0
18721,0
18722,1
18723,1
18724,1
18725,1
18726,1
18727,1
18728,0
18729,1
18730,1
18731,0
18732,0
18733,0
18734,-1
18735,1
18736,-1
18737,-1
18738,0
18739,1
18740,1
18741,-1
18742,1
18743,1
18744,1
18745,0
18746,1
18747,1
18748,1
18749,-1
18750,0
18751,0
18752,1
18753,0
18754,1
18755,1
18756,0
18757,0
18758,0
18759,1
18760,0
18761,0
18762,0
18763,0
18764,0
18765,0
18766,-1
18767,-1
18768,-1
18769,-1
18770,-1
18771,0
18772,1
18773,0
18774,-1
18775,0
18776,0
18777,0
18778,-1
18779,0
18780,0
18781,0
18782,1
18783,1
18784,1
18785,0
18786,0
18787,1
18788,0
18789,-1
18790,-1
18791,0
18792,0
18793,-1
18794,0
18795,0
18796,0
18797,0
18798,0
18799,0
18800,1
18801,-1
18802,-1
18803,1
18804,1
18805,0
18806,1
18807,0
18808,1
18809,-1
18810,1
18811,1
18812,1
18813,-1
18814,1
18815,-1
18816,-1
18817,-1
18818,-1
18819,-1
18820,1
18821,0
18822,1
18823,1
18824,1
18825,1
18826,1
18827,1
18828,1
18829,0
18830,1
18831,-1
18832,0
18833,1
18834,1
18835,1
18836,-1
18837,1
18838,1
18839,0
18840,-1
18841,1
18842,0
18843,0
18844,1
18845,0
18846,1
18847,-1
18848,0
18849,-1
18850,1
18851,-1
18852,1
18853,-1
18854,0
18855,-1
18856,1
18857,1
18858,1
18859,1
18860,1
18861,1
18862,-1
18863,-1
18864,1
18865,1
18866,1
18867,1
18868,1
18869,1
18870,1
18871,0
18872,0
18873,0
18874,1
18875,1
18876,-1
18877,0
18878,1
18879,1
18880,1
18881,1
18882,-1
18883,-1
18884,0
18885,0
18886,1
18887,1
18888,0
18889,1
18890,0
18891,1
18892,1
18893,0
18894,-1
18895,1
18896,1
18897,-1
18898,1
18899,1
18900,1
18901,1
18902,-1
18903,1
18904,1
18905,1
18906,1
18907,0
18908,1
18909,0
18910,1
18911,1
18912,0
18913,0
18914,-1
18915,1
18916,-1
18917,0
18918,1
18919,1
18920,1
18921,-1
18922,1
18923,1
18924,1
18925,1
18926,1
18927,1
18928,0
18929,-1
18930,1
18931,1
18932,-1
18933,1
18934,-1
18935,1
18936,0
18937,1
18938,0
18939,1
18940,1
18941,0
18942,1
18943,0
18944,1
18945,1
18946,1
18947,1
18948,1
18949,1
18950,1
18951,1
18952,1
18953,0
18954,1
18955,1
18956,1
18957,1
18958,0
18959,-1
18960,0
18961,1
18962,1
18963,-1
18964,0
18965,1
18966,0
18967,0
18968,1
18969,1
18970,0
18971,1
18972,1
18973,1
18974,1
18975,0
18976,-1
18977,1
18978,0
18979,1
18980,1
18981,1
18982,0
18983,1
18984,1
18985,1
18986,1
18987,1
18988,1
18989,1
18990,1
18991,1
18992,0
18993,1
18994,1
18995,0
18996,1
18997,-1
18998,1
18999,0
19000,1
19001,0
19002,1
19003,1
19004,-1
19005,0
19006,0
19007,1
19008,1
19009,0
19010,-1
19011,0
19012,1
19013,1
19014,-1
19015,0
19016,1
19017,1
19018,1
19019,0
19020,1
19021,1
19022,1
19023,0
19024,1
19025,1
19026,-1
19027,-1
19028,-1
19029,1
19030,1
19031,1
19032,0
19033,1
19034,1
19035,1
19036,0
19037,1
19038,1
19039,0
19040,0
19041,0
19042,1
19043,1
19044,1
19045,1
19046,1
19047,0
19048,0
19049,-1
19050,1
19051,1
19052,1
19053,1
19054,1
19055,1
19056,0
19057,1
19058,0
19059,-1
19060,1
19061,1
19062,0
19063,1
19064,1
19065,1
19066,1
19067,1
19068,0
19069,0
19070,1
19071,0
19072,1
19073,1
19074,1
19075,1
19076,1
19077,0
19078,1
19079,1
19080,1
19081,1
19082,0
19083,0
19084,-1
19085,1
19086,1
19087,1
19088,1
19089,1
19090,1
19091,0
19092,1
19093,0
19094,-1
19095,1
19096,1
19097,0
19098,1
19099,1
19100,1
19101,1
19102,1
19103,0
19104,0
19105,1
19106,0
19107,1
19108,1
19109,1
19110,1
19111,1
19112,0
19113,1
19114,1
19115,1
19116,0
19117,1
19118,1
19119,1
19120,0
19121,1
19122,1
19123,0
19124,1
19125,1
19126,0
19127,1
19128,0
19129,0
19130,0
19131,1
19132,1
19133,-1
19134,1
19135,1
19136,0
19137,1
19138,1
19139,0
19140,1
19141,1
19142,1
19143,1
19144,1
19145,1
19146,1
19147,0
19148,0
19149,1
19150,0
19151,1
19152,1
19153,1
19154,1
19155,1
19156,0
19157,1
19158,1
19159,1
19160,1
19161,1
19162,1
19163,1
19164,1
19165,0
19166,1
19167,1
19168,1
19169,0
19170,1
19171,1
19172,0
19173,1
19174,1
19175,1
19176,0
19177,1
19178,0
19179,1
19180,1
19181,0
19182,1
19183,1
19184,0
19185,1
19186,0
19187,0
19188,0
19189,1
19190,1
19191,-1
19192,1
19193,1
19194,0
19195,1
19196,1
19197,0
19198,1
19199,1
19200,1
19201,1
19202,1
19203,1
19204,1
19205,0
19206,0
19207,0
19208,-1
19209,1
19210,1
19211,1
19212,1
19213,1
19214,0
19215,1
19216,0
19217,-1
19218,1
19219,1
19220,0
19221,1
19222,1
19223,1
19224,1
19225,1
19226,0
19227,1
19228,0
19229,0
19230,1
19231,1
19232,1
19233,1
19234,1
19235,1
19236,0
19237,1
19238,1
19239,1
19240,0
19241,0
19242,0
19243,1
19244,1
19245,1
19246,1
19247,1
19248,1
19249,0
19250,1
19251,0
19252,1
19253,-1
19254,1
19255,0
19256,1
19257,1
19258,1
19259,1
19260,1
19261,0
19262,0
19263,1
19264,0
19265,1
19266,1
19267,1
19268,1
19269,1
19270,0
19271,1
19272,1
19273,1
19274,0
19275,1
19276,1
19277,1
19278,0
19279,1
19280,1
19281,0
19282,1
19283,1
19284,0
19285,1
19286,0
19287,0
19288,0
19289,1
19290,1
19291,1
19292,1
19293,1
19294,0
19295,1
19296,1
19297,0
19298,1
19299,1
19300,1
19301,1
19302,1
19303,1
19304,1
19305,0
19306,0
19307,1
19308,0
19309,1
19310,1
19311,1
19312,1
19313,1
19314,0
19315,1
19316,1
19317,1
19318,1
19319,1
19320,1
19321,1
19322,1
19323,1
19324,1
19325,1
19326,0
19327,1
19328,1
19329,1
19330,0
19331,-1
19332,1
19333,1
19334,0
19335,1
19336,1
19337,1
19338,1
19339,1
19340,0
19341,1
19342,1
19343,1
19344,1
19345,1
19346,1
19347,-1
19348,1
19349,1
19350,1
19351,1
19352,1
19353,1
19354,1
19355,1
19356,0
19357,1
19358,1
19359,1
19360,1
19361,1
19362,1
19363,1
19364,-1
19365,-1
19366,-1
19367,-1
19368,1
19369,1
19370,-1
19371,-1
19372,1
19373,1
19374,1
19375,0
19376,1
19377,1
19378,1
19379,1
19380,1
19381,1
19382,1
19383,0
19384,0
19385,1
19386,0
19387,1
19388,1
19389,1
19390,1
19391,1
19392,0
19393,1
19394,1
19395,1
19396,1
19397,0
19398,0
19399,0
19400,1
19401,1
19402,1
19403,1
19404,1
19405,1
19406,0
19407,1
19408,0
19409,0
19410,1
19411,1
19412,0
19413,1
19414,1
19415,1
19416,1
19417,1
19418,0
19419,0
19420,1
19421,0
19422,1
19423,1
19424,1
19425,1
19426,0
19427,1
19428,1
19429,1
19430,1
19431,0
19432,1
19433,1
19434,1
19435,0
19436,1
19437,1
19438,1
19439,0
19440,1
19441,0
19442,1
19443,0
19444,0
19445,0
19446,1
19447,1
19448,1
19449,1
19450,1
19451,0
19452,1
19453,1
19454,1
19455,-1
19456,1
19457,1
19458,0
19459,1
19460,-1
19461,0
19462,1
19463,1
19464,1
19465,0
19466,-1
19467,-1
19468,1
19469,1
19470,1
19471,0
19472,1
19473,-1
19474,-1
19475,-1
19476,1
19477,1
19478,1
19479,0
19480,-1
19481,0
19482,0
19483,1
19484,-1
19485,1
19486,1
19487,1
19488,1
19489,1
19490,-1
19491,1
19492,0
19493,0
19494,1
19495,1
19496,0
19497,1
19498,0
19499,1
19500,1
19501,1
19502,0
19503,-1
19504,-1
19505,-1
19506,0
19507,1
19508,1
19509,-1
19510,1
19511,1
19512,1
19513,0
19514,-1
19515,1
19516,1
19517,0
19518,1
19519,1
19520,1
19521,0
19522,1
19523,0
19524,0
19525,1
19526,-1
19527,1
19528,0
19529,1
19530,0
19531,1
19532,1
19533,1
19534,1
19535,1
19536,-1
19537,0
19538,1
19539,1
19540,1
19541,0
19542,1
19543,0
19544,-1
19545,1
19546,1
19547,1
19548,0
19549,1
19550,0
19551,0
19552,1
19553,1
19554,0
19555,1
19556,1
19557,1
19558,1
19559,0
19560,-1
19561,1
19562,0
19563,1
19564,1
19565,1
19566,0
19567,1
19568,1
19569,1
19570,1
19571,1
19572,1
19573,1
19574,1
19575,1
19576,0
19577,1
19578,1
19579,0
19580,1
19581,0
19582,1
19583,0
19584,1
19585,0
19586,1
19587,1
19588,-1
19589,0
19590,0
19591,1
19592,1
19593,0
19594,-1
19595,0
19596,1
19597,1
19598,-1
19599,0
19600,1
19601,1
19602,1
19603,0
19604,1
19605,1
19606,1
19607,0
19608,1
19609,1
19610,-1
19611,-1
19612,-1
19613,1
19614,1
19615,1
19616,0
19617,1
19618,1
19619,1
19620,0
19621,1
19622,1
19623,0
19624,0
19625,0
19626,1
19627,1
19628,1
19629,1
19630,1
19631,0
19632,0
19633,-1
19634,1
19635,1
19636,1
19637,1
19638,1
19639,1
19640,0
19641,1
19642,0
19643,0
19644,0
19645,1
19646,0
19647,-1
19648,1
19649,1
19650,1
19651,1
19652,-1
19653,0
19654,0
19655,1
19656,1
19657,1
19658,1
19659,1
19660,1
19661,1
19662,-1
19663,1
19664,0
19665,0
19666,1
19667,0
19668,1
19669,1
19670,1
19671,1
19672,1
19673,1
19674,1
19675,-1
19676,1
19677,-1
19678,1
19679,1
19680,1
19681,0
19682,1
19683,-1
19684,1
19685,1
19686,1
19687,1
19688,1
19689,0
19690,0
19691,-1
19692,1
19693,0
19694,1
19695,1
19696,1
19697,1
19698,1
19699,1
19700,0
19701,0
19702,0
19703,-1
19704,-1
19705,1
19706,1
19707,1
19708,1
19709,1
19710,1
19711,0
19712,1
19713,1
19714,1
19715,1
19716,1
19717,0
19718,1
19719,1
19720,1
19721,0
19722,1
19723,1
19724,1
19725,-1
19726,1
19727,0
19728,1
19729,1
19730,1
19731,1
19732,1
19733,-1
19734,-1
19735,-1
19736,1
19737,1
19738,1
19739,-1
19740,-1
19741,1
19742,-1
19743,1
19744,0
19745,1
19746,-1
19747,1
19748,1
19749,1
19750,1
19751,0
19752,-1
19753,-1
19754,1
19755,1
19756,1
19757,1
19758,1
19759,-1
19760,0
19761,-1
19762,0
19763,1
19764,1
19765,1
19766,-1
19767,0
19768,-1
19769,-1
19770,1
19771,1
19772,1
19773,1
19774,1
19775,1
19776,0
19777,-1
19778,1
19779,1
19780,0
19781,0
19782,0
19783,1
19784,1
19785,1
19786,1
19787,1
19788,-1
19789,0
19790,-1
19791,-1
19792,1
19793,0
19794,1
19795,1
19796,-1
19797,0
19798,1
19799,0
19800,1
19801,1
19802,1
19803,1
19804,1
19805,1
19806,1
19807,1
19808,-1
19809,1
19810,-1
19811,-1
19812,1
19813,1
19814,-1
19815,1
19816,1
19817,1
19818,1
19819,-1
19820,-1
19821,1
19822,-1
19823,1
19824,0
19825,1
19826,-1
19827,-1
19828,-1
19829,1
19830,1
19831,1
19832,1
19833,1
19834,1
19835,1
19836,-1
19837,-1
19838,-1
19839,-1
19840,1
19841,-1
19842,1
19843,-1
19844,0
19845,-1
19846,0
19847,-1
19848,1
19849,1
19850,1
19851,-1
19852,-1
19853,-1
19854,1
19855,1
19856,-1
19857,0
19858,1
19859,1
19860,-1
19861,1
19862,1
19863,1
19864,-1
19865,1
19866,-1
19867,1
19868,1
19869,1
19870,1
19871,1
19872,-1
19873,1
19874,1
19875,1
19876,-1
19877,1
19878,1
19879,1
19880,1
19881,1
19882,-1
19883,1
19884,1
19885,1
19886,-1
19887,1
19888,-1
19889,-1
19890,1
19891,-1
19892,1
19893,-1
19894,-1
19895,-1
19896,1
19897,1
19898,1
19899,1
19900,0
19901,1
19902,1
19903,-1
19904,1
19905,1
19906,-1
19907,-1
19908,-1
19909,-1
19910,-1
19911,-1
19912,1
19913,0
19914,1
19915,1
19916,0
19917,-1
19918,1
19919,0
19920,-1
19921,0
19922,0
19923,-1
19924,1
19925,-1
19926,1
19927,-1
19928,0
19929,0
19930,1
19931,1
19932,1
19933,1
19934,1
19935,1
19936,1
19937,1
19938,1
19939,-1
19940,1
19941,1
19942,-1
19943,1
19944,1
19945,-1
19946,-1
19947,1
19948,-1
19949,0
19950,1
19951,1
19952,1
19953,-1
19954,-1
19955,1
19956,-1
19957,1
19958,1
19959,-1
19960,1
19961,-1
19962,-1
19963,-1
19964,1
19965,-1
19966,1
19967,-1
19968,-1
19969,-1
19970,-1
19971,-1
19972,-1
19973,1
19974,-1
19975,1
19976,1
19977,1
19978,1
19979,1
19980,1
19981,1
19982,1
19983,1
19984,1
19985,1
19986,1
19987,0
19988,-1
19989,-1
19990,1
19991,1
19992,1
19993,-1
19994,-1
19995,-1
19996,1
19997,-1
19998,-1
19999,1
20000,0
20001,1
20002,-1
20003,1
20004,0
20005,1
20006,-1
20007,1
20008,1
20009,0
20010,0
20011,0
20012,1
20013,0
20014,0
20015,1
20016,1
20017,0
20018,0
20019,1
20020,0
20021,0
20022,0
20023,0
20024,1
20025,0
20026,-1
20027,-1
20028,0
20029,0
20030,0
20031,-1
20032,1
20033,0
20034,0
20035,0
20036,0
20037,1
20038,0
20039,1
20040,1
20041,1
20042,1
20043,0
20044,0
20045,0
20046,1
20047,0
20048,1
20049,-1
20050,0
20051,1
20052,0
20053,0
20054,0
20055,0
20056,-1
20057,-1
20058,0
20059,0
20060,-1
20061,0
20062,1
20063,1
20064,1
20065,1
20066,0
20067,1
20068,1
20069,-1
20070,0
20071,0
20072,0
20073,1
20074,1
20075,-1
20076,1
20077,0
20078,0
20079,0
20080,0
20081,1
20082,0
20083,0
20084,1
20085,1
20086,-1
20087,-1
20088,1
20089,1
20090,1
20091,0
20092,1
20093,-1
20094,-1
20095,-1
20096,1
20097,1
20098,0
20099,0
20100,1
20101,-1
20102,-1
20103,0
20104,0
20105,1
20106,0
20107,0
20108,1
20109,1
20110,1
20111,1
20112,-1
20113,0
20114,0
20115,1
20116,0
20117,1
20118,-1
20119,-1
20120,1
20121,1
20122,-1
20123,1
20124,-1
20125,-1
20126,-1
20127,1
20128,1
20129,1
20130,-1
20131,1
20132,-1
20133,-1
20134,0
20135,-1
20136,-1
20137,-1
20138,-1
20139,-1
20140,1
20141,-1
20142,1
20143,-1
20144,-1
20145,1
20146,0
20147,-1
20148,1
20149,1
20150,1
20151,1
20152,-1
20153,-1
20154,1
20155,0
20156,-1
20157,1
20158,-1
20159,-1
20160,-1
20161,-1
20162,0
20163,0
20164,0
20165,0
20166,1
20167,0
20168,-1
20169,-1
20170,-1
20171,-1
20172,-1
20173,1
20174,-1
20175,1
20176,0
20177,1
20178,0
20179,-1
20180,1
20181,-1
20182,-1
20183,1
20184,1
20185,1
20186,1
20187,-1
20188,1
20189,0
20190,-1
20191,-1
20192,0
20193,1
20194,1
20195,0
20196,1
20197,0
20198,-1
20199,1
20200,1
20201,-1
20202,-1
20203,1
20204,1
20205,-1
20206,1
20207,-1
20208,0
20209,-1
20210,-1
20211,-1
20212,-1
20213,-1
20214,-1
20215,1
20216,0
20217,0
20218,-1
20219,-1
20220,-1
20221,-1
20222,1
20223,-1
20224,-1
20225,-1
20226,1
20227,-1
20228,1
20229,1
20230,1
20231,1
20232,1
20233,0
20234,-1
20235,-1
20236,1
20237,1
20238,1
20239,1
20240,-1
20241,0
20242,0
20243,-1
20244,1
20245,1
20246,1
20247,1
20248,-1
20249,-1
20250,-1
20251,1
20252,-1
20253,1
20254,1
20255,1
20256,-1
20257,-1
20258,-1
20259,-1
20260,-1
20261,-1
20262,1
20263,-1
20264,-1
20265,-1
20266,1
20267,-1
20268,1
20269,-1
20270,1
20271,-1
20272,-1
20273,1
20274,1
20275,1
20276,-1
20277,-1
20278,-1
20279,1
20280,-1
20281,1
20282,1
20283,-1
20284,-1
20285,-1
20286,1
20287,1
20288,-1
20289,-1
20290,1
20291,1
20292,1
20293,-1
20294,1
20295,1
20296,0
20297,-1
20298,1
20299,-1
20300,-1
20301,1
20302,1
20303,1
20304,1
20305,1
20306,-1
20307,-1
20308,-1
20309,1
20310,-1
20311,-1
20312,1
20313,1
20314,1
20315,1
20316,-1
20317,-1
20318,-1
20319,-1
20320,-1
20321,1
20322,-1
20323,-1
20324,-1
20325,-1
20326,-1
20327,-1
20328,1
20329,0
20330,-1
20331,1
20332,-1
20333,1
20334,-1
20335,-1
20336,1
20337,1
20338,1
20339,-1
20340,-1
20341,-1
20342,1
20343,1
20344,-1
20345,1
20346,-1
20347,1
20348,1
20349,-1
20350,-1
20351,1
20352,-1
20353,1
20354,-1
20355,-1
20356,-1
20357,0
20358,1
20359,1
20360,1
20361,-1
20362,-1
20363,1
20364,-1
20365,1
20366,-1
20367,1
20368,-1
20369,1
20370,1
20371,-1
20372,1
20373,1
20374,-1
20375,-1
20376,-1
20377,-1
20378,1
20379,-1
20380,1
20381,1
20382,-1
20383,-1
20384,1
20385,1
20386,1
20387,1
20388,-1
20389,-1
20390,1
20391,1
20392,-1
20393,-1
20394,-1
20395,-1
20396,1
20397,1
20398,-1
20399,1
20400,-1
20401,-1
20402,1
20403,-1
20404,-1
20405,-1
20406,1
20407,1
20408,1
20409,1
20410,-1
20411,1
20412,1
20413,1
20414,-1
20415,-1
20416,-1
20417,1
20418,0
20419,-1
20420,-1
20421,1
20422,1
20423,-1
20424,-1
20425,1
20426,1
20427,1
20428,1
20429,1
20430,-1
20431,1
20432,-1
20433,-1
20434,1
20435,1
20436,1
20437,-1
20438,-1
20439,1
20440,-1
20441,-1
20442,-1
20443,1
20444,1
20445,-1
20446,-1
20447,-1
20448,1
20449,1
20450,1
20451,-1
20452,-1
20453,1
20454,1
20455,1
20456,-1
20457,1
20458,-1
20459,-1
20460,1
20461,-1
20462,1
20463,1
20464,-1
20465,-1
20466,-1
20467,1
20468,1
20469,-1
20470,1
20471,-1
20472,0
20473,-1
20474,-1
20475,-1
20476,1
20477,1
20478,1
20479,-1
20480,-1
20481,-1
20482,1
20483,1
20484,-1
20485,-1
20486,1
20487,1
20488,1
20489,-1
20490,1
20491,-1
20492,-1
20493,-1
20494,-1
20495,-1
20496,-1
20497,-1
20498,-1
20499,-1
20500,-1
20501,0
20502,1
20503,1
20504,0
20505,1
20506,1
20507,-1
20508,1
20509,-1
20510,1
20511,1
20512,0
20513,1
20514,1
20515,-1
20516,-1
20517,-1
20518,-1
20519,1
20520,-1
20521,-1
20522,1
20523,0
20524,-1
20525,0
20526,1
20527,1
20528,-1
20529,-1
20530,0
20531,-1
20532,-1
20533,1
20534,1
20535,-1
20536,0
20537,1
20538,-1
20539,-1
20540,-1
20541,1
20542,1
20543,1
20544,1
20545,0
20546,-1
20547,-1
20548,-1
20549,-1
20550,-1
20551,1
20552,-1
20553,-1
20554,0
20555,1
20556,1
20557,1
20558,1
20559,1
20560,1
20561,0
20562,1
20563,0
20564,1
20565,1
20566,1
20567,0
20568,1
20569,0
20570,-1
20571,0
20572,1
20573,-1
20574,-1
20575,0
20576,-1
20577,-1
20578,0
20579,1
20580,-1
20581,-1
20582,0
20583,1
20584,1
20585,1
20586,1
20587,1
20588,1
20589,0
20590,0
20591,1
20592,1
20593,0
20594,0
20595,1
20596,-1
20597,0
20598,-1
20599,-1
20600,-1
20601,1
20602,1
20603,0
20604,-1
20605,1
20606,-1
20607,-1
20608,-1
20609,1
20610,-1
20611,-1
20612,1
20613,1
20614,1
20615,1
20616,0
20617,-1
20618,1
20619,1
20620,-1
20621,-1
20622,0
20623,1
20624,0
20625,0
20626,1
20627,0
20628,1
20629,1
20630,0
20631,-1
20632,1
20633,1
20634,1
20635,1
20636,1
20637,1
20638,0
20639,-1
20640,0
20641,1
20642,1
20643,-1
20644,-1
20645,-1
20646,-1
20647,-1
20648,-1
20649,0
20650,1
20651,-1
20652,1
20653,1
20654,1
20655,0
20656,1
20657,0
20658,1
20659,1
20660,-1
20661,1
20662,1
20663,-1
20664,1
20665,0
20666,1
20667,1
20668,0
20669,1
20670,1
20671,1
20672,1
20673,0
20674,0
20675,1
20676,-1
20677,1
20678,0
20679,0
20680,1
20681,1
20682,1
20683,1
20684,1
20685,0
20686,1
20687,1
20688,-1
20689,1
20690,1
20691,1
20692,1
20693,1
20694,1
20695,1
20696,0
20697,1
20698,1
20699,1
20700,1
20701,-1
20702,0
20703,-1
20704,-1
20705,0
20706,1
20707,-1
20708,-1
20709,0
20710,1
20711,1
20712,1
20713,0
20714,0
20715,-1
20716,0
20717,-1
20718,-1
20719,-1
20720,1
20721,-1
20722,-1
20723,-1
20724,-1
20725,0
20726,-1
20727,-1
20728,1
20729,1
20730,1
20731,1
20732,-1
20733,-1
20734,-1
20735,1
20736,-1
20737,0
20738,1
20739,0
20740,0
20741,0
20742,-1
20743,1
20744,1
20745,1
20746,1
20747,1
20748,0
20749,1
20750,-1
20751,-1
20752,-1
20753,-1
20754,-1
20755,0
20756,1
20757,-1
20758,1
20759,1
20760,1
20761,0
20762,1
20763,0
20764,1
20765,1
20766,-1
20767,0
20768,-1
20769,0
20770,0
20771,-1
20772,1
20773,-1
20774,-1
20775,-1
20776,0
20777,0
20778,0
20779,0
20780,1
20781,1
20782,1
20783,0
20784,-1
20785,-1
20786,1
20787,-1
20788,-1
20789,0
20790,1
20791,-1
20792,0
20793,1
20794,0
20795,0
20796,-1
20797,1
20798,-1
20799,0
20800,0
20801,1
20802,0
20803,0
20804,1
20805,1
20806,0
20807,1
20808,1
20809,1
20810,1
20811,0
20812,1
20813,0
20814,0
20815,0
20816,1
20817,1
20818,1
20819,0
20820,1
20821,1
20822,-1
20823,0
20824,-1
20825,-1
20826,0
20827,-1
20828,0
20829,1
20830,1
20831,-1
20832,-1
20833,-1
20834,-1
20835,0
20836,0
20837,0
20838,0
20839,-1
20840,-1
20841,-1
20842,1
20843,0
20844,1
20845,0
20846,-1
20847,1
20848,1
20849,1
20850,0
20851,1
20852,1
20853,-1
20854,-1
20855,1
20856,0
20857,1
20858,0
20859,-1
20860,-1
20861,-1
20862,0
20863,0
20864,-1
20865,-1
20866,-1
20867,-1
20868,-1
20869,0
20870,-1
20871,0
20872,1
20873,1
20874,1
20875,-1
20876,-1
20877,0
20878,1
20879,1
20880,0
20881,1
20882,-1
20883,1
20884,-1
20885,-1
20886,0
20887,0
20888,-1
20889,1
20890,0
20891,-1
20892,1
20893,1
20894,-1
20895,-1
20896,-1
20897,1
20898,-1
20899,0
20900,0
20901,-1
20902,-1
20903,1
20904,1
20905,1
20906,1
20907,0
20908,0
20909,-1
20910,-1
20911,1
20912,1
20913,1
20914,1
20915,1
20916,1
20917,-1
20918,1
20919,1
20920,0
20921,1
20922,1
20923,-1
20924,0
20925,1
20926,0
20927,1
20928,-1
20929,1
20930,1
20931,1
20932,1
20933,-1
20934,1
20935,1
20936,-1
20937,-1
20938,1
20939,0
20940,1
20941,1
20942,1
20943,1
20944,1
20945,-1
20946,-1
20947,-1
20948,1
20949,0
20950,0
20951,0
20952,-1
20953,1
20954,-1
20955,0
20956,0
20957,1
20958,1
20959,1
20960,1
20961,1
20962,-1
20963,0
20964,1
20965,1
20966,1
20967,-1
20968,1
20969,0
20970,1
20971,-1
20972,1
20973,1
20974,1
20975,1
20976,1
20977,1
20978,1
20979,1
20980,1
20981,1
20982,0
20983,-1
20984,0
20985,0
20986,1
20987,1
20988,1
20989,1
20990,1
20991,1
20992,0
20993,1
20994,1
20995,1
20996,1
20997,0
20998,1
20999,1
21000,1
21001,1
21002,1
21003,1
21004,0
21005,-1
21006,-1
21007,1
21008,0
21009,1
21010,0
21011,-1
21012,1
21013,0
21014,1
21015,1
21016,1
21017,-1
21018,1
21019,1
21020,1
21021,1
21022,1
21023,1
21024,0
21025,0
21026,0
21027,-1
21028,-1
21029,-1
21030,-1
21031,1
21032,-1
21033,-1
21034,1
21035,1
21036,1
21037,1
21038,1
21039,1
21040,-1
21041,1
21042,1
21043,1
21044,1
21045,1
21046,1
21047,1
21048,1
21049,0
21050,0
21051,0
21052,0
21053,0
21054,1
21055,-1
21056,-1
21057,1
21058,1
21059,-1
21060,1
21061,1
21062,1
